 (-2.000000000000000000e+00+0.000000000000000000e+00j), (-6.495538339853977661e+00+8.740382231470180186e-17j), (-6.495538339853978549e+00-2.255214714027378637e-16j), (-4.618509631537298432e+00+4.800512280762346466e-18j), (-4.440642932023671108e+00+9.718733767417042369e-17j), (-4.618572194347783544e+00+3.401050583617037503e-16j), (-4.440642932023670220e+00+2.285161089002574666e-16j)
 (-1.899999999999999911e+00+0.000000000000000000e+00j), (-6.221187353466143932e+00-1.071937274104620112e-16j), (-6.220984668144737384e+00+3.388745514530090065e-16j), (-4.272134505890676337e+00-6.009750639363750515e-17j), (-4.416753216115920644e+00-1.000146942351293309e-16j), (-4.450769011742984560e+00+7.494213582828743480e-17j), (-4.272136925207290936e+00-1.743180268612499087e-17j)
 (-1.799999999999999822e+00+0.000000000000000000e+00j), (-5.949623147576129867e+00-2.176101882450688113e-16j), (-5.949282194179821737e+00-2.141202509410727221e-16j), (-4.286603820107108831e+00+1.473670759744757845e-16j), (-4.108552089972540955e+00-1.322414295017791122e-16j), (-4.108545588275466898e+00+5.263255255093681100e-17j), (-3.422588205693915420e+00-2.602899128289022929e-16j)
 (-1.699999999999999734e+00+0.000000000000000000e+00j), (-5.681324620717735030e+00+5.435219939284771574e-17j), (-5.680739370657119203e+00+3.958197512270891483e-16j), (-2.708715522884472371e+00-1.979098197749880056e-16j), (-4.110237405613522910e+00+1.423305377851711606e-17j), (-3.950873413471471363e+00-2.206187767287447414e-16j), (-3.950855582088156570e+00-5.430437681684089391e-17j)
 (-1.599999999999999645e+00+0.000000000000000000e+00j), (-5.416886466555451030e+00+5.177461396497327041e-17j), (-5.415861273260082598e+00+1.274470590637003428e-16j), (-2.652831612223150781e+00+4.348970072107768429e-17j), (-3.800147596554495077e+00+1.786858943072618948e-16j), (-3.958968077664065888e+00-1.008735003008152060e-16j), (-3.931015143649435828e+00-3.866714072638550529e-17j)
 (-1.499999999999999556e+00+0.000000000000000000e+00j), (-5.157055670354175447e+00-1.970544178679118190e-16j), (-5.157055670354176335e+00+1.750069586670504261e-16j), (-3.657199584626887656e+00+2.758188729624430018e-16j), (-2.475706738534586560e+00+1.723078727593399177e-16j), (-3.842211650164117032e+00-2.700654544956258041e-16j), (-3.747563496868159483e+00-9.520515222965569936e-17j)
 (-1.399999999999999467e+00+0.000000000000000000e+00j), (-4.902781729710296688e+00+5.529435472116525249e-16j), (-4.902781729710299352e+00-4.504514578580495551e-19j), (-3.522734623007260257e+00-2.958484731528833675e-17j), (-3.737350148585143916e+00-2.133115551414604359e-16j), (-3.614442296228018492e+00-6.606508241589441584e-17j), (-3.522734623007261590e+00-1.026567945558663715e-20j)
 (-1.299999999999999378e+00+0.000000000000000000e+00j), (-4.655285623925635718e+00+1.103245752657081120e-16j), (-4.649074796530667797e+00-1.493090354802473080e-16j), (-2.467454983202187258e+00+1.013231705921288156e-16j), (-3.397700718438882994e+00-6.237283062861155211e-18j), (-3.396670675058857114e+00-4.187007667636279169e-18j), (-2.859806649933169354e+00+5.796629928653399147e-17j)
 (-1.199999999999999289e+00+0.000000000000000000e+00j), (-4.416152590268085376e+00+3.224424906928173168e-19j), (-4.404476225425556279e+00+4.135623388500876463e-16j), (-2.393830219434649909e+00+1.478432965708812037e-16j), (-3.434837443438959248e+00+8.829480965437933679e-18j), (-3.278219600372647591e+00+7.674978656470279914e-17j), (-3.280937988087412549e+00-8.968279417935506257e-17j)
 (-1.099999999999999201e+00+0.000000000000000000e+00j), (-4.187449168916601572e+00+2.572218908892920903e-16j), (-4.165381197650030565e+00-7.855006312365849557e-17j), (-2.310300106118997387e+00+7.756663279064183386e-17j), (-3.165855094058350083e+00-2.502726111780015974e-17j), (-3.172792598129315245e+00-1.373195025828130369e-16j), (-2.616666136473644322e+00+1.094689221605826829e-17j)
 (-9.999999999999991118e-01+0.000000000000000000e+00j), (-3.971846027643740840e+00+8.850239218771068414e-17j), (-3.971846027643739951e+00-1.382501570061359840e-17j), (-2.203418864354295348e+00-1.434050589497747342e-17j), (-3.057441930507755590e+00+2.588535491490394539e-17j), (-3.057441930507755146e+00+3.325782233505161999e-17j), (-3.323719613840668607e+00+1.588461999060090981e-16j)
 (-8.999999999999990230e-01+0.000000000000000000e+00j), (-3.772674759843136716e+00-1.807690301573486160e-16j), (-3.696637014784842190e+00-6.591316246639025346e-17j), (-2.166137699636046854e+00-2.230092600355788683e-17j), (-2.950413602550658432e+00+3.059480791850032921e-17j), (-3.249769796042999648e+00-5.074901476835409259e-17j), (-2.989488806731498638e+00-1.333420746533769188e-16j)
 (-7.999999999999989342e-01+0.000000000000000000e+00j), (-3.593743247950150099e+00-5.061527457537731228e-19j), (-3.460206472251409426e+00+7.150315792642734288e-17j), (-2.902926530196992871e+00-4.781771539408590353e-17j), (-2.925281697221025379e+00-3.425815859195538559e-16j), (-3.059220304351214725e+00+1.864691289954336686e-16j), (-2.842083965632159703e+00-9.772966710576496123e-17j)
 (-6.999999999999988454e-01+0.000000000000000000e+00j), (-3.438659221587774706e+00+8.643880781523601427e-17j), (-3.219065228456183370e+00-5.657823042814894140e-17j), (-3.022390961051804492e+00+8.009958002581564965e-20j), (-2.890136014141582610e+00-1.121874077423454441e-16j), (-2.730322815456601937e+00-7.354991020850500762e-19j), (-2.768517230807612250e+00+8.207709673777096452e-17j)
 (-5.999999999999987566e-01+0.000000000000000000e+00j), (-3.309668688793419911e+00+5.978088440584376683e-17j), (-2.976798863738960854e+00-1.124992428060306919e-16j), (-2.886940976068768538e+00-5.041361113841617257e-17j), (-2.103671608482710731e+00+3.214991708765312203e-17j), (-3.090346588592051802e+00+5.112473062937080505e-17j), (-2.614603301981656802e+00+7.463524163255731684e-17j)
 (-4.999999999999986677e-01+0.000000000000000000e+00j), (-3.206736741759206755e+00-8.208322547238160072e-17j), (-2.743266974094864086e+00+3.939734780339579920e-20j), (-2.994987006502797033e+00+2.691798532321706929e-16j), (-2.502513802004237675e+00-1.443347813269139850e-16j), (-2.496722837607225909e+00+9.283280859144286182e-17j), (-2.908385612425489875e+00-5.655671262232588003e-19j)
 (-3.999999999999985789e-01+0.000000000000000000e+00j), (-3.127791761678007099e+00-7.605403454098623131e-17j), (-2.530228330261264258e+00+8.827666158700565468e-17j), (-2.995741950779152951e+00-1.526302540960520349e-16j), (-2.380328564056444218e+00+1.075085148936023773e-16j), (-2.941052329110563246e+00+5.538833900632142670e-17j), (-2.377753981377237480e+00+3.492535796727111276e-17j)
 (-2.999999999999984901e-01+0.000000000000000000e+00j), (-3.069921398500379706e+00+5.822698641597299346e-17j), (-2.346794905626636840e+00+5.691818427736329217e-17j), (-2.035145409486069035e+00+6.466799460338192740e-17j), (-2.972306590893776246e+00+2.127203485058701011e-17j), (-2.269539424317563725e+00+3.482745798435083876e-17j), (-3.011823431034775123e+00+1.977818133221229790e-16j)
 (-1.999999999999984013e-01+0.000000000000000000e+00j), (-3.030470080378036002e+00-3.467515584077070207e-17j), (-2.197871769721740254e+00-9.713169501751956839e-17j), (-3.000769887913520506e+00+5.382816030334089590e-17j), (-2.167794463497923374e+00-3.734286181114457801e-17j), (-2.993120927412694421e+00+1.109650835084406508e-16j), (-2.163182780659354876e+00+2.405556080957496392e-17j)
